featurecla,nameascii,sov0name,adm0name,latitude,longitude,pop_max,pop_min
Admin-1 capital,Bouake,Ivory Coast,Ivory Coast,7.68998150526,-5.03001367331,567481,454821
Populated place,St.-Denis,French Republic,France,-20.8788948376,55.4480777576,190047,137195
Admin-1 capital,Ebolowa,Cameroon,Cameroon,2.90001548147,11.1500064684,87875,79500
Admin-1 capital,Bambari,Central African Republic,Central African Republic,5.76195965466,20.6672033271,62098,32547
Admin-1 capital,Bamenda,Cameroon,Cameroon,5.9599837432,10.1500158271,445299,393835
Admin-1 capital,Garoua,Cameroon,Cameroon,9.30001242974,13.3900247789,436899,293974
Admin-1 capital,Malanje,Angola,Angola,-9.54000038772,16.3400255927,125856,87046
Admin-1 capital,Benguela,Angola,Angola,-12.5782645479,13.4072330309,151226,132808
Admin-1 capital,Lubango,Angola,Angola,-14.9100085258,13.4900186754,125632,102541
Admin-1 capital,Namibe,Angola,Angola,-15.1900431123,12.1600223375,132900,123361
Admin-1 capital,Annaba,Algeria,Algeria,36.9200061229,7.75998083358,503524,206570
Admin-1 capital,Parakou,Benin,Benin,9.34000998833,2.6200361721,188853,163753
Admin-0 capital alt,Porto-Novo,Benin,Benin,6.48331097302,2.61662552757,300000,234168
Admin-1 capital,Constantine,Algeria,Algeria,36.3599886261,6.59994828149,605179,450097
Populated place,Francistown,Botswana,Botswana,-21.1700398572,27.500016234,89979,88380
Populated place,Mahalapye,Botswana,Botswana,-23.099999574,26.8200060615,50744,44471
Admin-1 capital,Serowe,Botswana,Botswana,-22.3900170707,26.7100386136,48573,47419
Admin-1 capital,Bobo Dioulasso,Burkina Faso,Burkina Faso,11.1799751983,-4.28998132467,360106,331964
Admin-0 capital,Bujumbura,Burundi,Burundi,-3.37608722037,29.3600060615,331700,331700
Populated place,Berbera,Somaliland,Somaliland,10.4355503529,45.016414753,242344,114470
Admin-0 capital,Port Louis,Mauritius,Mauritius,-20.1666385714,57.4999938546,595491,148416
Admin-0 capital,Lome,Togo,Togo,6.13193707166,1.22275711936,1452000,749700
Admin-0 capital,Tunis,Tunisia,Tunisia,36.8027781362,10.1796780992,2412500,728453
Admin-0 capital,Lusaka,Zambia,Zambia,-15.4166442679,28.2833275947,1328000,1267440
Admin-0 capital,Harare,Zimbabwe,Zimbabwe,-17.8177896944,31.0447094307,1572000,1542813
Populated place,Bulawayo,Zimbabwe,Zimbabwe,-20.1699975395,28.5800019925,699385,694807
Admin-0 capital,Kampala,Uganda,Uganda,0.31665895477,32.5833235257,1420000,1353189
Admin-1 capital,Zinder,Niger,Niger,13.7999961537,8.98331701522,230358,191424
Admin-0 capital,Niamey,Niger,Niger,13.5167059519,2.11665604514,915000,742791
Admin-1 capital,Port Sudan,Sudan,Sudan,19.6157910349,37.2164257393,489725,489725
Admin-0 capital,Freetown,Sierra Leone,Sierra Leone,8.47001141249,-13.2342157404,827000,13768
Admin-1 capital,Agadez,Niger,Niger,16.9958734324,7.98280960962,117770,88561
Populated place,Niyala,Sudan,Sudan,12.0599731638,24.8899946683,392373,392373
Admin-1 region capital,Wau,South Sudan,South Sudan,7.6999808949,27.9899604886,127384,70932
Admin-1 region capital,Dongola,Sudan,Sudan,19.1665936472,30.4832966703,26404,26404
Populated place,Kassala,Sudan,Sudan,15.45997235,36.3900162341,401477,339521
Populated place,Nacala,Mozambique,Mozambique,-14.5186112276,40.7150235583,224795,199630
Admin-0 capital,Bloemfontein,South Africa,South Africa,-29.1199938774,26.2299128812,463064,456669
Admin-0 capital,Pretoria,South Africa,South Africa,-25.7069205538,28.2294290758,1338000,1338000
Admin-1 capital,Fez,Morocco,Morocco,34.0545996287,-5.00037723939,1002000,964891
Admin-0 capital,Rabat,Morocco,Morocco,34.0252990916,-6.83613082013,1705000,1655753
Admin-1 capital,Marrakesh,Morocco,Morocco,31.629993102,-7.9999874282,872000,839296
Admin-1 capital,Beira,Mozambique,Mozambique,-19.82004474,34.8700056546,530604,483789
Populated place,Port Elizabeth,South Africa,South Africa,-33.9700337537,25.600028848,1021000,640054
Admin-0 capital,Maputo,Mozambique,Mozambique,-25.9552774874,32.5891629626,1446000,1191613
Admin-0 capital,Mogadishu,Somalia,Somalia,2.06668133433,45.3666776111,1100000,875388
Admin-1 capital,Enugu,Nigeria,Nigeria,6.45003135063,7.49999670272,688862,688862
Admin-1 capital,Sokoto,Nigeria,Nigeria,13.0600154815,5.2400312893,732178,563861
Admin-1 capital,Mbeya,United Republic of Tanzania,Tanzania,-8.89001422235,33.4300418688,291649,232062
Admin-0 capital,Windhoek,Namibia,Namibia,-22.5700060844,17.0835461005,268132,262796
Populated place,Grootfontein,Namibia,Namibia,-19.566623516,18.1165579821,24099,14200
Admin-1 capital,Zanzibar,United Republic of Tanzania,Tanzania,-6.1599999808,39.2000255928,403658,373220
Admin-0 capital,Abuja,Nigeria,Nigeria,9.08333314914,7.53332800155,1576000,162135
Admin-0 capital,Bissau,Guinea Bissau,Guinea Bissau,11.865023823,-15.5983608413,403339,388028
Admin-1 capital,Mombasa,Kenya,Kenya,-4.04002602246,39.6899181709,882000,799668
Admin-0 capital,Maseru,Lesotho,Lesotho,-29.3166743787,27.48327307,361324,118355
Admin-0 capital,Antananarivo,Madagascar,Madagascar,-18.9166373506,47.5166239001,1697000,1391433
Populated place,Bumba,Congo (Kinshasa),Congo (Kinshasa),2.18998130178,22.4599621162,160539,95520
Admin-0 capital,Ndjamena,Chad,Chad,12.1130965362,15.0491483141,989000,681387
Admin-1 capital,Abeche,Chad,Chad,13.8399937123,20.8299840888,158317,74188
Admin-0 capital,Malabo,Equatorial Guinea,Equatorial Guinea,3.75001527803,8.78327754582,155963,155963
Populated place,Luxor,Egypt,Egypt,25.7000191437,32.6500377998,609248,487896
Admin-0 capital,Asmara,Eritrea,Eritrea,15.3333392527,38.9333235258,620802,563930
Populated place,Kikwit,Congo (Kinshasa),Congo (Kinshasa),-5.03004311231,18.8500015856,637736,294210
Admin-1 capital,Matadi,Congo (Kinshasa),Congo (Kinshasa),-5.81661008822,13.4500211168,245862,180109
Admin-1 capital,Kolwezi,Congo (Kinshasa),Congo (Kinshasa),-10.7167244274,25.4724397366,418000,418000
Populated place,Lubumbashi,Congo (Kinshasa),Congo (Kinshasa),-11.6800248018,27.4800174548,1352000,876634
Admin-0 capital,Lilongwe,Malawi,Malawi,-13.9832950655,33.78330196,646750,646750
Admin-0 capital,Libreville,Gabon,Gabon,0.38538860972,9.45796504582,578156,483355
Admin-1 capital,Port-Gentil,Gabon,Gabon,-0.72002195344,8.78002193059,116836,109163
Populated place,Timbuktu,Mali,Mali,16.7665851023,-3.01659651835,68872,68872
Admin-0 capital,Nouakchott,Mauritania,Mauritania,18.0864270212,-15.9753404149,742144,661400
Admin-0 capital,Bamako,Mali,Mali,12.6500146677,-8.00003910464,1494000,1297281
Admin-1 capital,Atar,Mauritania,Mauritania,20.5166404409,-13.0499892593,44265,44265
Populated place,Djenne,Mali,Mali,13.8999900502,-4.54999129375,32944,22382
Admin-1 capital,Sabha,Libya,Libya,27.0332710968,14.4333202705,100249,100249
Admin-1 capital,Banghazi,Libya,Libya,32.1167334178,20.0667231839,1180000,582374
Admin-1 capital,Gonder,Ethiopia,Ethiopia,12.6100429473,37.4600284411,156230,153914
Admin-0 capital,Brazzaville,Congo (Brazzaville),Congo (Brazzaville),-4.25918577181,15.2846894925,1355000,1163890
Admin-0 capital,Conakry,Guinea,Guinea,9.53152284641,-13.6802350275,1494000,1494000
Admin-0 capital,Yamoussoukro,Ivory Coast,Ivory Coast,6.81838096,-5.27550256491,206499,194530
Admin-1 capital,Ndele,Central African Republic,Central African Republic,8.40913657525,20.6530439847,11764,2947
Admin-1 capital,Obo,Central African Republic,Central African Republic,5.39999208467,26.5000255928,12887,12787
Admin-0 capital,Bangui,Central African Republic,Central African Republic,4.36664430635,18.5582881253,831925,622771
Admin-1 capital,Maroua,Cameroon,Cameroon,10.5955664255,14.3246964098,319941,201371
Admin-0 capital,Yaounde,Cameroon,Cameroon,3.86670066214,11.5166507555,1611000,1060587
Admin-1 capital,Menongue,Angola,Angola,-14.6666125297,17.6999942614,13030,13030
Admin-1 capital,Huambo,Angola,Angola,-12.7499853324,15.7600093167,1100000,872000
Populated place,Oran,Algeria,Algeria,35.7100024608,-0.61997277974,798000,645984
Admin-0 capital,Cotonou,Benin,Benin,6.40000856417,2.51999059918,762000,690584
Populated place,Tamanrasset,Algeria,Algeria,22.7850032745,5.5228047268,76000,67616
Populated place,Ghardaia,Algeria,Algeria,32.4899922882,3.6699979234,125480,125480
Admin-0 capital,Gaborone,Botswana,Botswana,-24.6463134574,25.9119477933,208411,159243
Admin-0 capital,Ouagadougou,Burkina Faso,Burkina Faso,12.3703159779,-1.5247237563,1149000,835457
Admin-0 capital,Hargeysa,Somaliland,Somaliland,9.56002239882,44.0653100167,477876,247018
Admin-0 capital,Victoria,Seychelles,Seychelles,-4.61663165397,55.4499897856,33576,22881
Admin-0 capital,Sao Tome,Sao Tome and Principe,Sao Tome and Principe,0.33340211883,6.73332515323,88219,56166
Admin-0 capital,Praia,Cape Verde,Cape Verde,14.9166980173,-23.516688885,113364,88859
Admin-0 capital,Khartoum,Sudan,Sudan,15.5880782257,32.5341792386,4754000,1974647
Populated place,Durban,South Africa,South Africa,-29.8650130017,30.9800105374,2729000,2729000
Admin-1 capital,Kano,Nigeria,Nigeria,11.9999768259,8.52003779973,3140000,3140000
Admin-0 capital,Dar es Salaam,United Republic of Tanzania,Tanzania,-6.80001259474,39.2683418363,2930000,2698652
Admin-0 capital,Monrovia,Liberia,Liberia,6.31055665987,-10.8047516291,1041000,785662
Populated place,Alexandria,Egypt,Egypt,31.2000193471,29.949995889,4165000,3811516
Admin-0 capital,Accra,Ghana,Ghana,5.55003460583,-0.21671574035,2121000,1963264
Admin-0 capital,Tripoli,Libya,Libya,32.8925000194,13.1800117581,2189000,229398
Admin-0 capital,Abidjan,Ivory Coast,Ivory Coast,5.31999696749,-4.04004825989,3802000,3190395
Admin-0 capital,Luanda,Angola,Angola,-8.83828611363,13.2344270413,5172900,1951272
Admin-0 capital,Algiers,Algeria,Algeria,36.763064798,3.05055252952,3354000,1977663
Admin-0 capital,Dakar,Senegal,Senegal,14.715831725,-17.4731301284,2604000,2476400
Admin-0 capital,Johannesburg,South Africa,South Africa,-26.17004474,28.0300097236,3435000,2026469
Admin-1 capital,Casablanca,Morocco,Morocco,33.5999762156,-7.61636743309,3181000,3144909
Admin-0 capital,Kinshasa,Congo (Kinshasa),Congo (Kinshasa),-4.32972410189,15.3149718818,7843000,5565703
Admin-0 capital,Addis Ababa,Ethiopia,Ethiopia,9.03331036268,38.700004434,3100000,2757729
Admin-0 capital,Cape Town,South Africa,South Africa,-33.9200109672,18.4349881578,3215000,2432858
Admin-0 capital alt,Lagos,Nigeria,Nigeria,6.44326165348,3.39153107121,9466000,1536
Admin-0 capital,Nairobi,Kenya,Kenya,-1.28334674185,36.8166568591,3010000,2750547
Admin-0 capital,Cairo,Egypt,Egypt,30.0499603465,31.2499682197,11893000,7734614
